index,ID,date,Price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,dist_to_center
16200,4058802335,2014-11-25,326000.0,4,1.75,2290,7380,1.0,0,0,3,7,1390,900,1963,0,98178,47.5034,-122.245,1170,7381,14.635810515210707
16201,2487200680,2015-02-24,447000.0,2,1.0,720,7500,1.0,0,2,3,6,720,0,1925,0,98136,47.5185,-122.392,1390,5000,11.541610545172688
16203,6647400250,2014-07-23,439950.0,3,2.5,1540,7773,2.0,0,0,4,8,1540,0,1982,0,98034,47.722,-122.194,1630,7340,16.175064923930652
16206,1193000190,2014-07-15,750000.0,4,1.75,2670,6250,2.0,0,0,4,8,2020,650,1941,0,98199,47.6499,-122.391,1820,6250,5.103425701039523
16207,7443000480,2015-05-07,865000.0,4,2.0,2750,5527,2.0,0,0,3,8,2130,620,1901,1987,98119,47.6513,-122.368,1290,1764,4.232210645235667
16213,3812400898,2014-09-09,399950.0,5,2.0,2760,6420,1.0,0,0,5,7,1380,1380,1964,0,98118,47.5396,-122.276,1400,7112,9.985985494784511
16215,2492200280,2014-12-02,528000.0,3,2.75,2160,4086,1.0,0,0,3,7,1380,780,1987,0,98126,47.5352,-122.38,1300,4080,9.49921085005244
16217,6073500190,2014-08-21,614306.0,2,2.25,2210,5500,1.0,0,0,4,8,1410,800,1968,0,98117,47.697,-122.39,2140,6600,9.552495077539811
16220,1250200285,2015-03-17,261500.0,3,1.0,1130,3600,1.0,0,0,3,6,1130,0,1908,0,98144,47.5978,-122.299,1710,2231,3.961369057129121
16222,2045800006,2014-09-04,439000.0,3,2.25,2230,4551,1.5,0,2,5,8,1450,780,1928,0,98178,47.5078,-122.236,2060,7200,14.578046139589798
16223,2171400199,2014-09-04,277554.0,5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,1570,11440,15.182167834400044
16226,5652600427,2015-02-24,420000.0,4,2.0,1700,6375,1.0,0,0,4,7,850,850,1950,0,98115,47.6973,-122.295,1470,8360,9.639340201983606
16233,251100020,2014-05-21,600000.0,4,2.5,2360,5226,2.0,0,0,3,8,2360,0,2001,0,98034,47.712,-122.229,2440,5156,13.6054698793082
16234,3395041206,2014-09-25,285000.0,3,2.5,1800,2516,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.293,1800,2562,9.352959531136198
16237,7689600630,2014-11-06,216500.0,2,1.0,710,6960,1.0,0,0,4,6,710,0,1943,0,98178,47.4886,-122.246,940,7680,16.04381591250668
16239,7189800095,2014-11-04,500000.0,4,2.5,3010,5040,2.0,0,0,3,8,3010,0,2006,0,98133,47.709,-122.35,1090,5040,10.241056802765195
16241,3501600114,2014-06-19,646000.0,4,2.5,2310,4079,2.0,0,0,3,8,2310,0,2008,0,98117,47.6937,-122.361,1220,4800,8.62828949510783
16244,6012500170,2014-10-07,712500.0,5,2.0,2280,5400,1.5,0,0,4,7,1340,940,1947,0,98105,47.6674,-122.279,1770,5000,7.39982517489447
16245,7217400895,2014-06-09,550000.0,3,1.75,1380,3402,1.5,0,0,3,7,1380,0,1900,2000,98122,47.6109,-122.302,1500,5496,3.1844270373567958
16246,2651100050,2015-02-17,400000.0,3,1.0,1180,7537,1.0,0,0,3,7,1180,0,1969,0,98034,47.7233,-122.221,1220,7425,14.96154437030589
16249,8925100440,2015-03-23,925000.0,4,2.25,2110,6375,1.0,0,2,4,8,1600,510,1941,0,98115,47.6819,-122.272,2760,6375,8.98683442453945
16256,7579200715,2014-12-05,400000.0,3,1.75,1860,5750,1.5,0,0,5,6,1300,560,1918,0,98116,47.5586,-122.383,1550,5750,7.137791090910194
16259,4059400190,2014-10-17,225000.0,2,1.0,800,6050,1.0,0,0,4,6,800,0,1944,0,98178,47.5001,-122.242,880,6050,15.066330479051606
16261,7100000250,2015-02-11,380000.0,3,1.0,1400,8710,1.0,0,0,4,7,1400,0,1948,0,98146,47.5066,-122.377,1460,8710,12.530987070059608
16262,2541100010,2014-07-08,600000.0,4,2.5,2250,11370,2.0,0,0,3,8,2250,0,1991,0,98034,47.7115,-122.239,2190,9611,13.101745530697254
16264,7889600285,2014-12-18,315000.0,3,2.5,1950,3000,2.0,0,0,3,7,1950,0,2001,0,98146,47.4938,-122.337,1620,6000,13.70837609647799
16265,1556200005,2014-06-03,847000.0,5,1.0,2550,4623,2.5,0,0,4,9,2550,0,1905,0,98122,47.6092,-122.294,1570,3875,3.8110938583115472
16269,5297200089,2015-04-15,664000.0,2,1.75,1720,5785,1.0,0,0,3,6,860,860,1948,2002,98118,47.5554,-122.274,1680,5184,8.607983081264983
16271,6430500086,2015-01-16,341000.0,3,1.0,940,4200,1.0,0,0,3,7,940,0,1955,0,98103,47.6878,-122.35,1380,4080,7.887181127865205
16272,4025300285,2014-10-29,276693.0,4,1.0,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,14.95459714608368
16284,3586500630,2014-09-24,850000.0,2,1.75,2170,25732,1.0,0,2,4,8,2170,0,1952,0,98177,47.7542,-122.372,3020,23135,15.403908806148
16290,6163901061,2014-12-11,329000.0,4,2.0,1190,7877,1.5,0,0,5,7,1190,0,1946,0,98155,47.7538,-122.322,1480,9975,15.29599570344098
16292,4024100807,2015-02-25,495000.0,4,2.5,2310,7555,2.0,0,0,3,9,2310,0,1997,0,98155,47.7544,-122.303,1980,8416,15.575740947115689
16293,5037300130,2015-05-04,672500.0,3,1.75,1580,5750,1.0,0,2,4,8,1330,250,1947,0,98199,47.6339,-122.392,2480,5750,4.091162521605075
16296,5113400168,2015-01-16,620000.0,3,1.75,2140,5808,1.0,0,1,3,7,1070,1070,1947,0,98119,47.6435,-122.373,1930,5808,3.683072822805825
16303,1077100020,2014-12-31,365000.0,3,1.5,1520,8519,1.0,0,0,3,7,1520,0,1954,0,98133,47.7712,-122.339,1570,9000,17.149153524369975
16314,8835210480,2014-07-10,336500.0,3,2.25,1420,3433,2.0,0,0,4,7,1420,0,1981,0,98034,47.7245,-122.163,1150,3432,18.04309166509439
16319,8924100430,2014-12-24,500000.0,2,1.0,1440,7130,1.0,0,2,3,7,1210,230,1948,0,98115,47.6778,-122.267,1970,7130,8.862652940813453
16320,7418700050,2014-05-28,299000.0,3,1.0,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624,17.94161002608677
16322,1972200725,2015-04-07,620000.0,3,2.5,1776,1248,3.0,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,4.151725570186956
16333,8073000480,2014-07-22,869000.0,2,1.75,1900,13122,1.0,1,4,3,7,1100,800,1954,0,98178,47.5121,-122.248,1650,13160,13.690013351852194
16337,6852700279,2014-06-19,475000.0,3,2.5,950,1110,2.0,0,0,3,8,950,0,2003,0,98102,47.6226,-122.319,1230,1215,1.9392821395751656
16341,366000095,2014-10-09,890000.0,5,1.0,2590,4652,2.0,0,0,4,8,2310,280,1907,0,98122,47.6038,-122.294,2360,4650,3.991053661954699
16347,8121100255,2014-05-07,440000.0,3,1.75,1500,6180,1.0,0,0,4,6,1060,440,1947,0,98118,47.5689,-122.284,1740,6180,6.96586104345211
16350,9268200050,2014-08-14,449950.0,3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,98117,47.6964,-122.362,1700,5080,8.936448173413726
16351,6132600221,2014-05-19,367000.0,2,1.0,700,2334,1.0,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,9.967941013430464
16354,6788200605,2014-12-23,575000.0,3,1.75,2010,3800,2.0,0,0,2,7,2010,0,1922,0,98112,47.6408,-122.307,1540,3800,3.8059457960170073
16357,2767600635,2015-05-07,742500.0,2,3.0,2020,5000,1.0,0,0,3,8,1350,670,1952,0,98117,47.6758,-122.375,1160,1118,6.950500019987492
16360,3876311650,2014-06-19,600000.0,4,2.25,3070,8400,2.0,0,0,4,8,3070,0,1970,0,98034,47.7316,-122.169,1880,8000,18.250591418681594
16363,9358000780,2015-05-12,275000.0,2,1.0,830,5610,1.0,0,0,3,6,830,0,1922,0,98126,47.5674,-122.367,1310,2793,5.7902670425171605
16366,5101407350,2014-09-25,399000.0,2,1.0,1120,8661,1.0,0,0,3,7,1120,0,1946,0,98125,47.7034,-122.307,1470,7205,9.988280863349315
16369,4083301950,2014-11-20,580000.0,2,1.0,1040,3200,1.0,0,0,3,7,1040,0,1926,0,98103,47.6558,-122.334,1890,4000,4.372327975718789
16378,6332000130,2015-04-20,525000.0,3,1.75,1470,6550,1.0,0,2,3,7,1070,400,1916,0,98126,47.5463,-122.381,1440,6550,8.349779403117346
16380,2770604081,2015-03-05,629950.0,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,3.6413092124592574
16381,6329000050,2015-03-10,641500.0,1,1.0,1000,9084,1.0,1,3,3,7,1000,0,1950,0,98146,47.5007,-122.382,1090,6536,13.251087887550051
16382,2125400010,2014-09-12,490000.0,3,2.25,1630,7573,1.0,0,2,3,7,1230,400,1983,0,98034,47.7273,-122.211,1550,7695,15.774989604473392
16384,5101400561,2014-10-15,250000.0,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380,8.769537977105617
16386,9561100080,2014-06-20,400000.0,4,2.25,2420,7927,1.0,0,0,4,7,1400,1020,1973,0,98133,47.7583,-122.343,2120,7693,15.71146620370689
16387,5101402618,2014-08-20,935000.0,4,3.0,3680,7105,2.0,0,2,3,10,2890,790,2008,0,98115,47.6956,-122.311,1580,6815,9.072274565821443
16388,4027700009,2014-05-15,575000.0,4,2.5,3020,17810,1.0,0,0,3,9,1600,1420,1979,0,98155,47.7735,-122.281,2500,15815,18.019428211651167
16391,1393800005,2015-05-07,355000.0,2,1.0,900,6656,1.0,0,0,3,7,900,0,1940,0,98126,47.5467,-122.377,1230,6400,8.211206981063844
16401,1370803730,2015-01-26,578000.0,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,98199,47.6409,-122.401,1640,6000,5.061928965663515
16404,2652500225,2014-10-10,575000.0,3,2.75,1710,3600,1.0,0,0,3,7,1590,120,1909,0,98119,47.642,-122.36,1710,3600,3.0418677520977027
16406,2592400250,2015-01-07,445000.0,4,2.25,2130,7200,2.0,0,0,3,7,2130,0,1972,0,98034,47.7152,-122.168,1990,7200,17.086591140426695
16407,4364700595,2014-08-18,333000.0,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560,10.436250241840886
16411,5652600605,2014-08-07,630000.0,5,2.0,2330,6783,1.0,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783,9.454273540236402
16418,6329000190,2014-07-29,750000.0,4,1.75,2520,21834,1.0,1,4,3,8,1420,1100,1960,0,98146,47.4996,-122.378,1700,8100,13.308876265699022
16419,8818900250,2014-05-07,530000.0,3,1.0,1340,4284,1.0,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080,5.351307670512273
16420,1250200415,2014-06-09,352750.0,2,1.75,1060,1241,2.0,0,0,3,7,960,100,2008,0,98144,47.5999,-122.3,1170,1400,3.775529661570775
16422,3083000048,2014-05-30,427000.0,5,2.75,2220,4000,1.0,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000,5.453272140394051
16423,1102000095,2014-08-05,558000.0,4,2.5,3220,5120,2.0,0,0,3,9,2420,800,2000,0,98118,47.5434,-122.27,1770,7680,9.868288083747183
16424,3426049153,2014-11-10,438200.0,2,2.0,1600,5643,1.0,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746,10.102998859134464
16425,7625700020,2014-09-29,340000.0,1,1.0,640,4800,1.0,0,0,3,6,640,0,1918,0,98136,47.5551,-122.382,1250,2847,7.464337244495932
16426,586000020,2014-08-28,830005.0,4,3.75,3610,7904,3.0,0,0,3,11,3290,320,1994,0,98117,47.6992,-122.385,2460,7300,9.653690352713516
16428,2741100741,2014-06-04,411715.0,3,1.75,1840,5101,1.0,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,5000,6.802298421143173
16433,1257200020,2015-03-27,555000.0,3,1.0,1250,4590,1.5,0,0,3,6,970,280,1903,0,98115,47.6757,-122.327,1830,4080,6.642804505149088
16434,4452300130,2014-05-22,677000.0,3,2.0,2000,3207,1.0,0,0,4,7,1100,900,1916,0,98103,47.6561,-122.341,1460,3200,4.351336072424372
16436,6401700010,2014-08-19,410000.0,3,1.75,1510,6597,1.0,0,0,4,6,950,560,1939,0,98144,47.5938,-122.315,1460,5320,3.350316642714382
16438,1102000759,2014-10-26,755000.0,3,2.5,2420,8856,1.0,0,3,3,9,1620,800,1957,0,98118,47.5405,-122.263,2650,9750,10.43230167197381
16442,3052700460,2014-06-30,544000.0,3,2.5,1460,1613,2.0,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.375,1460,1403,7.191571011751857
16443,567000020,2015-04-28,800000.0,2,1.0,1570,5000,1.5,0,3,4,8,1570,0,1924,0,98144,47.5955,-122.294,1760,3000,4.415039199768012
16445,7812801700,2014-06-10,227000.0,4,1.0,1200,7200,1.5,0,0,3,6,1200,0,1944,0,98178,47.4951,-122.248,1070,6050,15.333191562310793
16447,9578080130,2014-07-02,625000.0,3,3.0,1820,1641,3.0,0,0,3,8,1540,280,2006,0,98119,47.6482,-122.358,1720,1501,3.634888062715264
16451,3438500114,2015-05-12,377000.0,4,2.0,1640,5014,1.0,0,0,4,7,930,710,1982,0,98106,47.5545,-122.356,1600,5452,7.013020938684951
16452,2597800010,2015-03-04,600000.0,3,1.0,1480,17360,1.0,0,1,3,8,1480,0,1954,0,98136,47.5179,-122.387,2250,8720,11.492865870570435
16453,8018000020,2014-11-14,525300.0,4,1.75,2520,7770,1.0,0,0,3,8,1680,840,1965,0,98177,47.7721,-122.372,2340,7770,17.377267780481564
16454,4055700167,2014-08-14,760000.0,4,3.0,2840,13554,1.0,0,2,4,9,1990,850,1974,0,98034,47.7153,-122.257,2840,16940,12.70547991458783
16459,6414100231,2014-10-15,440000.0,4,1.75,1920,7986,1.0,0,0,3,7,960,960,1952,0,98125,47.7209,-122.318,1700,7452,11.70953189315912
16460,6303400460,2015-03-30,197000.0,2,1.0,770,8636,1.0,0,0,2,6,770,0,1951,0,98146,47.5075,-122.358,1110,8636,12.224776518570469
16463,2695600190,2015-03-27,416000.0,2,1.0,940,4264,1.0,0,0,5,7,940,0,1949,0,98126,47.5314,-122.378,1630,4472,9.864186610153052
16467,3335000050,2014-07-14,397000.0,2,1.75,1610,4104,1.0,0,0,3,7,950,660,1996,0,98118,47.5565,-122.275,1510,5284,8.465208814015723
16469,1568100380,2014-10-16,345000.0,2,1.0,1160,8504,1.0,0,0,4,7,1160,0,1949,0,98155,47.7364,-122.295,1320,8504,13.763984654538774
16472,7905380080,2015-02-26,330000.0,5,2.5,2620,12763,1.0,0,0,3,7,1400,1220,1979,0,98034,47.72,-122.213,2390,9156,15.055328541238223
16475,4427100130,2015-03-04,431000.0,3,1.0,1500,6240,1.0,0,0,4,7,1500,0,1953,0,98125,47.7281,-122.311,1230,6240,12.590811951697033
16476,5606000255,2014-10-17,735000.0,4,1.75,2380,5700,2.0,0,1,4,7,1820,560,1946,0,98105,47.6656,-122.271,2190,5700,7.662078319120435
16478,5366200460,2014-05-20,619500.0,3,2.5,1700,4105,2.0,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665,3.99429949964544
16480,9477201060,2015-04-23,380500.0,3,1.0,1410,7854,1.0,0,0,4,7,1410,0,1971,0,98034,47.7303,-122.192,1460,7500,16.952573451258026
16481,4060000290,2014-06-17,253000.0,3,1.5,880,6600,1.0,0,0,5,6,880,0,1945,0,98178,47.5002,-122.247,1020,6600,14.870455762357471
16484,5145100460,2014-09-24,469500.0,4,2.5,2090,7241,1.0,0,0,4,7,1140,950,2001,0,98034,47.726,-122.221,1510,7402,15.19969415173483
16485,6329000380,2014-06-19,319950.0,2,1.0,920,8341,1.0,0,0,3,7,920,0,1939,0,98146,47.5015,-122.38,2330,9792,13.132167459426537
16487,2867100007,2015-02-23,485000.0,3,1.0,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500,3.5581703843698
16490,3996900460,2015-04-03,220000.0,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8149,14.78475307063206
16491,217500005,2014-11-24,444950.0,3,2.5,2020,7800,1.0,0,0,4,7,1330,690,1958,0,98133,47.7368,-122.337,1870,7800,13.329629047406971
16492,1513800080,2014-08-25,598000.0,4,2.5,2030,9825,1.0,0,0,3,8,1330,700,1985,0,98115,47.6892,-122.3,2180,7500,8.66403638037508
16499,2025049028,2014-06-09,403950.0,2,1.0,710,1136,2.0,0,0,4,7,710,0,1943,0,98102,47.6414,-122.329,1370,1173,2.9224098675379406
16500,3298700305,2014-12-29,271000.0,2,1.0,710,4240,1.0,0,0,4,6,710,0,1942,0,98106,47.5226,-122.351,850,5200,10.512305659509693
16501,6145600780,2014-09-11,335000.0,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,9.657155204638912
16503,2768300655,2015-03-17,630000.0,3,3.0,1880,2200,2.0,0,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,1426,5.788911526589695
16509,5151200290,2014-05-12,300000.0,2,1.75,1360,8100,1.0,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766,12.56268131387448
16510,4060000170,2014-08-20,255000.0,2,1.0,1260,7810,2.0,0,0,3,6,1260,0,1945,0,98178,47.5003,-122.248,1260,7755,14.82432011789128
16511,1568100290,2014-06-20,337000.0,4,3.0,2240,8504,2.0,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,13.59247291707671
16515,7625701795,2015-03-02,885000.0,4,3.5,3310,6000,2.0,0,2,3,8,2200,1110,2010,0,98136,47.5511,-122.391,1420,6000,8.148090854070484
16517,3211200290,2014-05-27,304000.0,3,1.0,900,7500,1.0,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,7500,15.013199766094273
16518,4154302045,2015-03-16,376000.0,2,1.0,880,2400,1.0,0,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,6300,7.793448164483194
16522,1890000250,2014-06-27,710000.0,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,4080,5.234769913636033
16529,8651720020,2014-05-12,505000.0,4,2.5,2780,6369,1.0,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490,15.638892661138962
16530,2114700500,2015-04-18,90000.0,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,9.291352012914745
16531,7950303530,2015-04-09,400000.0,4,2.0,2060,3060,2.0,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,3766,7.428125404744239
16532,8910500471,2015-02-17,407000.0,3,1.0,1140,7785,1.0,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620,10.333149699382034
16533,9550204450,2014-12-19,651000.0,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.326,1620,4080,5.625380248115536
16534,4024101990,2015-02-05,485000.0,3,2.25,2090,7450,1.0,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644,16.165100188913428
16536,1782500095,2015-03-09,369000.0,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,10.40991099114201
16538,4006000307,2014-09-16,155000.0,2,1.0,810,4755,1.0,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,4755,10.65428263133824
16539,5605000440,2014-12-15,1000000.0,3,1.0,1880,5450,1.5,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,5450,4.424161916176392
16541,1442300005,2015-02-18,435000.0,3,2.0,2040,6880,2.0,0,0,4,7,2040,0,1954,0,98133,47.7601,-122.351,1710,7597,15.92145624197476
16546,1123049126,2014-12-03,227000.0,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035,15.47775593338564
16551,3352401476,2014-11-24,199988.0,2,1.0,860,5000,1.0,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,14.169724574455552
16554,1133000235,2014-06-16,450000.0,6,2.25,3550,11780,1.0,0,0,4,8,2960,590,1948,0,98125,47.7218,-122.312,2360,8850,11.889211902012836
16564,1591600527,2015-04-23,333500.0,3,1.5,2230,9120,1.0,0,0,3,7,1390,840,1959,0,98146,47.5008,-122.358,1420,8450,12.96700489955249
16565,5587000010,2014-11-20,385000.0,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300,15.677250111514027
16571,6908200250,2015-03-12,680000.0,4,1.0,1660,6075,1.5,0,0,5,7,1660,0,1915,0,98117,47.6755,-122.403,1810,5400,7.884903955498517
16575,7508200080,2015-04-10,461000.0,4,2.75,1700,7495,1.0,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,15.797678503697306
16577,7972601100,2014-09-23,355000.0,3,1.75,1960,7705,1.0,0,0,4,7,980,980,1950,0,98106,47.53,-122.347,1380,4349,9.677967087818065
16584,3754700170,2015-04-23,455000.0,3,2.0,1640,9825,1.0,0,0,4,7,1090,550,1971,0,98034,47.7244,-122.2,1500,9750,16.06463971049786
16585,2652500795,2014-06-09,980000.0,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,4200,2.984113192690407
16586,7454000470,2014-08-01,412500.0,3,1.75,1530,6300,1.0,0,0,3,6,1530,0,1942,2004,98126,47.516,-122.375,920,6300,11.477020414765985
16589,4310702759,2015-03-12,326000.0,2,1.5,1030,798,3.0,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026,8.954610422146901
16592,2113700005,2015-04-17,283000.0,3,1.75,1830,7600,2.0,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000,9.502029791417597
16593,8615800500,2014-08-14,875000.0,6,3.25,2820,4536,2.0,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,4536,6.31301522862332
16600,930000425,2015-03-01,440000.0,3,1.75,1570,5120,1.0,0,2,3,7,980,590,1947,0,98177,47.7166,-122.365,2420,7200,11.190936877515906
16606,8827901350,2015-04-07,685000.0,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,4640,7.044505579660417
16607,6190700284,2014-06-20,420000.0,5,2.75,2280,10319,1.0,0,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,8056,15.590826278742986
16608,3644100073,2014-11-22,245000.0,2,1.0,670,1675,1.0,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740,4.59123393767538
16611,9106000050,2014-10-21,767250.0,4,3.0,2170,2500,2.0,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080,7.046731415156973
16613,3438501100,2015-04-27,400000.0,3,1.0,1240,4000,1.5,0,0,3,8,1240,0,1928,2000,98106,47.5467,-122.359,1200,17707,7.903367094937695
16619,1454100010,2015-02-02,338500.0,2,1.0,720,6050,1.0,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,7280,12.75427105616599
16620,603001045,2015-04-29,256000.0,3,1.0,950,4000,1.0,0,0,3,7,780,170,1949,0,98118,47.5232,-122.284,1230,4000,11.345739337401548
16622,930000470,2014-05-27,675000.0,3,2.5,2540,7680,2.0,0,1,4,9,2540,0,1940,2001,98177,47.7175,-122.364,2490,7680,11.279547232037295
16626,1338800430,2014-07-28,950000.0,3,1.75,2150,3503,2.0,0,0,3,8,1870,280,1921,0,98112,47.6285,-122.303,3920,6402,3.293937557113773
16627,1338800491,2014-10-21,799500.0,4,2.5,2760,5750,2.0,0,0,3,8,2760,0,1993,0,98112,47.627,-122.303,2760,5390,3.232906942263106
16630,4017600010,2015-04-17,429950.0,3,2.25,2060,10160,1.0,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186,17.696153367091906
16633,3192000080,2014-10-29,205000.0,3,1.0,1210,10185,1.0,0,0,3,6,1210,0,1957,0,98146,47.4873,-122.345,1320,10245,14.42288295128534
16638,1773100430,2015-04-24,313500.0,2,1.5,1270,1282,2.0,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,1325,6.711017559072014
16640,1568100387,2015-03-22,467000.0,3,2.0,1840,3432,2.0,0,0,3,7,1840,0,2012,0,98155,47.7368,-122.295,1280,7573,13.806887898395312
16644,6126600950,2014-07-17,470000.0,3,3.25,1740,1693,2.0,0,0,3,8,1360,380,2007,0,98116,47.558,-122.382,1130,1626,7.16802055216149
16648,2301400470,2014-09-08,635000.0,3,1.75,1530,5000,1.0,0,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5000,7.178689530962694
16650,9267200345,2014-06-02,342000.0,2,2.5,1175,1366,2.0,0,0,3,8,740,435,2005,0,98103,47.6962,-122.342,1710,1255,8.80692820932534
16655,3543900380,2015-04-09,395000.0,3,1.0,1460,5000,1.0,0,0,4,7,1460,0,1934,1960,98115,47.6837,-122.32,1790,4000,7.622421016134109
16657,9274202885,2014-05-08,660000.0,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750,5.050121622239133
16662,1090000005,2015-05-04,402000.0,2,1.0,1210,5600,1.5,0,0,3,7,1210,0,1922,0,98136,47.5322,-122.392,1400,5028,10.10715041382924
16664,1568100670,2015-03-20,395900.0,3,1.75,1880,8706,1.0,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,7200,13.803591495401673
16665,6813600440,2014-10-22,442000.0,2,1.75,860,5535,1.0,0,0,3,7,860,0,1948,0,98103,47.6901,-122.331,1420,4960,8.18171593957691
16669,9141100073,2014-08-26,500000.0,4,2.5,2040,6685,2.0,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253,13.84341532304654
16671,9250900104,2014-11-10,300000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,17.430602194501216
16672,9250900104,2015-04-10,496000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,17.430602194501216
16675,7626200235,2014-05-23,464600.0,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,8.814064027368921
16676,7228500425,2014-07-28,590000.0,3,1.0,1530,2370,2.0,0,0,3,8,1530,0,1901,0,98122,47.6108,-122.303,1310,2370,3.1136789479960867
16677,3332500095,2014-10-07,399000.0,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.276,1570,3902,9.09105013754702
16678,7950300440,2014-10-15,305000.0,2,1.0,1030,6000,1.0,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.283,1510,5000,7.185223375257938
16679,8143000280,2014-11-21,478000.0,3,1.75,1210,6175,1.0,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.202,1520,7475,16.359150513745885
16681,1155620190,2014-06-03,430000.0,4,2.25,1790,7203,1.0,0,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000,17.509018431534756
16682,3332000715,2014-07-01,433000.0,4,1.5,1550,5053,1.0,0,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639,9.102355333288076
